2015,SCAM,IEEE International Working Conference on Source Code Analysis and Manipulation,C,Software engineering and Programming language,,,
2015,ICFEM,International Conference on Formal Engineering Methods,C,Software engineering and Programming language,,,
2015,TOOLS,"International Conference on Objects, Models, Components, Patterns ",C,Software engineering and Programming language,,,
2015,PEPM,ACM SIGPLAN Symposium on Partial Evaluation and Semantics Based Programming Manipulation,C,Software engineering and Programming language,,,
2015,QRS,"International Conference on Software Quality, Reliability and Security",C,Software engineering and Programming language,,,
2015,SEKE,International Conference on Software Engineering and Knowledge Engineering,C,Software engineering and Programming language,,,
2015,ICSR,International Conference on Software Reuse,C,Software engineering and Programming language,,,
2015,ICWE,International Conference on Web Engineering,C,Software engineering and Programming language,,,
2015,SPIN,International SPIN Workshop on Model Checking of Software,C,Software engineering and Programming language,,,
2015,LOPSTR,International Symposium on Logic-based Program Synthesis and Transformation,C,Software engineering and Programming language,,,
2015,TASE,International Symposium on Theoretical Aspects of Software Engineering,C,Software engineering and Programming language,,,
2015,ICST,"The IEEE International Conference on Software Testing, Verification and Validation ",C,Software engineering and Programming language,,,
2015,ATVA,International Symposium on Automated Technology for Verification and Analysis,C,Software engineering and Programming language,,,
2015,ISPASS,IEEE International Symposium on Performance Analysis of Systems and Software,C,Software engineering and Programming language,,,
2015,SCC,International Conference on Service Computing,C,Software engineering and Programming language,,,
2015,ICSSP,International Conference on Software and System Process,C,Software engineering and Programming language,,,
2015,MSR,Working Conference on Mining Software Repositories,C,Software engineering and Programming language,,,
2015,REFSQ,Requirements Engineering: Foundation for Software Quality,C,Software engineering and Programming language,,,
2015,ICSA,International Conference on Software Architecture,C,Software engineering and Programming language,,,
2015,EASE,Evaluation and Assessment in Software Engineering,C,Software engineering and Programming language,,,
